"","-1.23","","","GAS!"
"","-25.4","","","PETROL DEPOT"
"","-18.09","","","GAS!"
"","-39.37","","","COFFEE SHOP"
"","-44.14","","","HOME SUPPLY"
"","-12.73","","","FOOD STORE"
"","-13.88","","","PHARMACY"
"","-6.13","","","FOOD STORE"
"","-57.83","","","PETROL DEPOT"
"","-20.93","","","PHARMACY"
"","-14.76","","","RESTAURANT 3"
"","-37.98","","","GAS!"
"","-23.88","","","SUPER FOOD PLACE"
"","-38.69","","","GAS!"
"","-73.87","","","ONLINE RETAIL THING"
"","-2.34","","","PETROL DEPOT"
"","-13.88","","","FOODPLACE 2"
"","-22.68","","","ONLINE RETAIL THING"
"","-35.71","","","SUPER FOOD PLACE"
"","-75.4","","","HOME SUPPLY"
