"","-2.37","","","FIXUP HOME PLACE"
"","-60.85","","","FOODPLACE 1"
"","-3.29","","","GAS!"
"","-34.52","","","RESTAURANT 2"
"","-27.59","","","DOCTOR OFFICE"
"","-50.09","","","PETROL DEPOT"
"","-27.13","","","COFFEE SHOP"
"","-29.93","","","COFFEE SHOP"
"","-36.77","","","PETROL DEPOT"
"","-48.88","","","GAS!"
"","-5.69","","","PETROL DEPOT"
"","-15.03","","","COFFEE SHOP"
"","-58.38","","","FOOD STORE"
"","-0.95","","","COFFEE SHOP"
"","-37.99","","","FOODPLACE 2"
"","-6.27","","","GAS!"
"","-2.11","","","FOOD STORE"
"","-48.35","","","FIXUP HOME PLACE"
"","-36.41","","","FOOD STORE"
"","-50.91","","","PETROL DEPOT"
