"","-1.54","","","PHARMACY"
"","-45.21","","","PETROL DEPOT"
"","-7.07","","","HOME SUPPLY"
"","-17.6","","","HOME SUPPLY"
"","-23.17","","","FOODPLACE 2"
"","-39.0","","","FOODPLACE FUEL"
"","-55.37","","","SUPER FOOD PLACE"
"","-31.55","","","FIXUP HOME PLACE"
"","-52.8","","","SUPER FOOD PLACE"
"","-0.0","","","COFFEE SHOP"
"","-64.77","","","PHARMACY"
"","-5.78","","","PETROL DEPOT"
"","-18.34","","","FOOD STORE"
"","-22.0","","","COFFEE SHOP"
"","-14.26","","","GAS!"
"","-40.33","","","FOOD STORE"
"","-20.05","","","SUPER FOOD PLACE"
"","-40.26","","","SUPER FOOD PLACE"
"","-82.54","","","RESTAURANT 2"
"","-33.72","","","FOODPLACE 2"
