"","-89.32","","","SUPER FOOD PLACE"
"","-48.26","","","ONLINE RETAIL THING"
"","-9.47","","","FOODPLACE 2"
"","-5.76","","","FOOD STORE"
"","-3.71","","","COFFEE SHOP"
"","-0.9","","","HOME SUPPLY"
"","-4.82","","","CRAFT PLACE"
"","-2.36","","","CRAFT PLACE"
"","-15.97","","","DOCTOR OFFICE"
"","-27.22","","","SUPER FOOD PLACE"
"","-14.43","","","SUPER FOOD PLACE"
"","-1.63","","","FOOD STORE"
"","-28.94","","","ONLINE RETAIL THING"
"","-55.54","","","RESTAURANT 1"
"","-38.07","","","ONLINE RETAIL THING"
"","-4.25","","","RESTAURANT 2"
"","-9.65","","","PHARMACY"
"","-26.61","","","COFFEE SHOP"
"","-46.2","","","RESTAURANT 2"
"","-0.31","","","PHARMACY"
